model_run_id,successor_file_sha256,successor_payload_sha256,target_profile_binding_set_sha256,roster_target_id,source_target_row_sha256,representation_feature_row_sha256,language_mode,exactness,universe_membership,predictor_language_code,predictor_script_code,script_inference_rule,model_applicability_status,not_applicable_reason,profile_input_class,direct_profile_binding_status,benchmark_profile_id,profile_match_scope,binding_row_sha256,model_profile_evidence_class,training_rows,script_training_rows
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ar-Arab-XMAGH,03eb4da1209fd894150ee1cdf1810fedc042e5858d0d695eac7db2127c3e0d1b,d9c47dfe69b33da60520020a0f6a533fc5da645be7a155b909673daf58724ae9,written_or_multimodal,exact_regional_production_stratum,true,ar,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,48886659478ec072de615d516a1e6ab3ddb794bc7ca0526e65e413c55e4262c5,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ar-Arab-YE-varieties,ff1b89ae5a6cd5020df2befe9c8e8c3a85171e9bd950a59685de7c5a744584a4,883e4fb7130fbcddedcb202290ac39a46533b062df894ee4f78424b4e828b284,written_or_multimodal,exact_regional_production_stratum,true,ar,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,0d6b836df1c2d43adf2ea681685794eda9d699e4c4bdb15f2214d6c0c0592b03,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:arb-Arab-001,8740108e92829c7e5793bd4825e13ddf7a2687a1d28fde8b7ad6bc2965fb3df8,8319adacbe1fe64943c596ba47889f08a525184664cfa04c48a5e45b2deb3c72,written_or_multimodal,exact_regional_production_stratum,true,arb,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,5e0764b2172f0004f78e56064292300526ff0ab2a139ebe28aff01c87d44ee1d,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:arq-Arab-DZ,8633a0bd104579d37bf6d7dd49366058445d96403897f4636f11802f00bf24c2,e86a8d2065333b0dab86a42dace3143afd37d5e784e008c018d5fb32714eb2b3,written_or_multimodal,exact_regional_production_stratum,true,arq,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,8dc8c1e7374aadeeca779c2e23d517b118527b25fea7825f479c00698479b856,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ary-oral-MA,7059ea4d047e02a6d8f990211938ecba1ceaf4cdfc20b91b99bda34baa53931c,1f3926a0918d4a05a9687a2b40f1cfb6661b07ab3c36550803eec95ea0b44a5c,spoken,exact_regional_production_stratum,true,ary,Zyyy,NO_SCRIPT_EVIDENCE_GLOBAL_PRIOR,NOT_APPLICABLE_ORAL_ONLY_MODE,written-token profile does not model an oral-only production route,NOT_APPLICABLE_MODE,NOT_APPLICABLE_WRITTEN_TOKEN_MODEL,,,ca1ff70e2acd68292ff7e9e01de23977b06e9b3e381884931cace3fbff1a4375,NOT_APPLICABLE_MODE,,
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:arz-Arab-EG,893751243133b9c42a23781f4c729299cf63905c4f6147108fcc0f52128016a2,147cd90f0d269fdf84a4c91698ac6f593a0a96ff230a30648f29666f6c79d7a7,written_or_multimodal,exact_regional_production_stratum,true,arz,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,67845d5c8618724c684a12d412e0f1dcd4aaaeb9e6d3134da5c34722d8d74ca3,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:av-Cyrl-RU-DA,e181698baeb8f3cce1dc838a3bbc42790590107e3c16fe0f6a8e93e72d43c5fe,4e71bd3ff4e7f87c1ff00cd8ea572ceb229c8f064e147ac3c4fa2012f10be197,written_or_multimodal,exact_regional_production_stratum,true,av,Cyrl,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,d907edd24547ff1be1336c5d0a67db4e72dffb06f95d447799f96338913bc192,MODEL_CONDITIONAL_PROFILE,203,12
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ay-central-Latn-BO-LP,23d82577768b63e2150c80a16a8a15ffbf1ebdb6b9183d975f543bb20b252eac,f8ef75572650b74af364c2b323737b27d5cfc73428cca45faa2d62bb82935bdd,written_or_multimodal,exact_regional_production_stratum,true,ay,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,fa19c247c030f8c56f221ec089676b54c8ff731a9d4aaa56b72edbb44d1e7831,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ay-southern-Latn-PE,5fd6c3893ff30aa24e0d16fe8f7dfc03fc11a0a3c2a39a143e99f05a9841f595,73bf78ee92bafc5f1318cfa5ce109335dd5af72fcfde2c763b23ac261730c45b,written_or_multimodal,exact_regional_production_stratum,true,ay,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,5a0a13db25122c23081a53640e22ef8db488a144fdbc6bc64099416bcf731dbc,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ayl-Arab-LY,ab0bfd19f64820472cf8fcc889b7b87350e188f9fe112c2bf3d796c9400e4cb3,96614684994cba92b8c8ee4c6defd124ec29993f4573741c1c2137fc9d62b6b0,written_or_multimodal,exact_regional_production_stratum,true,ayl,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,69caa3941ef028562363268b3ee9d4d54d8a7bd8cfec3c5d12968a9bfbcdfe10,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:az-Latn-AZ,4cbc5c1de42f7f46e2aa587b483c8fad7d2ac16fab78e50796cd2a1520037a98,73a3024ba7189cafcf5248e598d527ca2e558fd2df209812414b65a82dd63114,written_or_multimodal,exact_regional_production_stratum,true,az,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,322af2a928e7abf4a6eec8bad4b8311aff8017acaea5feb34f66769dc3a25938,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:az-Latn-GE,ea036c0b7eb13b0f5b73fd1da086e83a976e19f150a27ab23c3372dc9114534f,c8d8fbff506f093b3fd278032335014c91c9caeb1b9a872da2d4edc2900100df,written_or_multimodal,exact_regional_production_stratum,true,az,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,27d02ae653ab83e56477ce1244162cc4fd24140c36420a39d50790eac917ca2b,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bah-Latn-BS,87e83f855360718dea8802a25e56a9ff5edce00a72dc1754cbfe4afd0a22a379,b7bf983f8082b1f4ff66c76c0ffd4d2837abe7c0717c69bb5f3737fa77ebcb30,written_or_multimodal,exact_regional_production_stratum,true,bah,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,d15329c075441dbbf326eb686f0bdd52ab9b83cbce0f843778bab01e33e58167,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bcc-Arab-001,8cdfabfb22852c1eeea8733363081a21f22467f9fa0fc63c6c0b622ca49461a7,a4f25a644c036a09008854baffeab1aa6137988cf51a40a973853788baeb502c,written_or_multimodal,exact_regional_production_stratum,true,bcc,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,fe5a71b75db1db5e439a0462bc0aeb83fe8464302ff0558de6e425e9f9c00daf,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bfn-Latn-TL,e6390806e5054abb7e1e4e2a621a6f4ff16e2754f4f8487e580b4a24f9f2f8f3,3ebbce0c457b88122af34bb0742d182f8e3d3feb56f1cefb2449cc1ae112b0b7,written_or_multimodal,exact_regional_production_stratum,true,bfn,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,1a5318bc0701a05771de092892ecde16253d55530d66737641d5c25fc2526760,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bgn-Arab-001,7235b75b043b0a66f5781ce56529de80cc52f5a5662d9af63925c58e9a5d7760,09594fdce621f66f37e8d21aaaac986b313c372f1670ebd3428dff0bdc6392c3,written_or_multimodal,exact_regional_production_stratum,true,bgn,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,d6ba6e7411bfd39ea23781a634a983b28c198764b944d49fca63121b09e4954f,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bgp-Arab-PK-IN,843172ba908b69dec53e74eab7178ed2474845ea262b0e96aa33503fb0aadeb7,e02e1ff84ecbb1f5d25f039dc5d8a30e15ae59269ae87e44c2e3ef9e832d2106,written_or_multimodal,exact_regional_production_stratum,true,bgp,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,c60a2f3d73ceef3cb1bc4e7c767d4fb2b449ca8488faf7daad606c788318e583,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bi-Latn-VU,f65ce8d6ffab2f7a67847804e3f11a768736677513528d3d2d479bf1bdd7e6b4,dae9daac5ae8a4c1b08b02cc47374b9f56fd6cde01fa487fdd58204cc08a49d6,written_or_multimodal,exact_regional_production_stratum,true,bi,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,f32b847fb702b0de200d4f853403a12dc8f963cf7139863b44d5ca21a04e3d32,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bkx-Latn-TL,31f8dbbd896e4b4c93128d6b0fd99af91f04a313ea44a16c696272e54b97c7b2,873c9733c0f6444db7ab9618dd8d468040a6d29eee04dafec786608e672a6ac4,written_or_multimodal,exact_regional_production_stratum,true,bkx,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,79dc097c0f3bbf808d11fcf69f9673628ddb6f8401240d9de0709956e7392520,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:bn-Beng-BD,1ec47f4830673ccf6a1c22d4689a98d2ae4b87c57a2e4728d9643dd1e69d6df3,224332339495dd08ddf716363450882d3781024fde2ba6a122a1e6cae1f89a29,written_or_multimodal,exact_regional_production_stratum,true,bn,Beng,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,7d9616a7ed119de797568bf5fbfb91b612bd4f8b22fb3b17ed38508aac86c05e,MODEL_CONDITIONAL_PROFILE,203,3
