roster_snapshot_id,successor_roster_file_sha256,roster_target_id,target_kind,language_target_id,intervention_target_id,production_applicable,target_representation_id,target_language_or_variety_code,target_script_code,target_territory_code,benchmark_profile_id,profile_measurement_kind,profile_match_scope,binding_method,binding_status,order_b_eligible,unavailable_reason,sensitivity_control_status,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,target_roster_row_hash,binding_row_hash,binding_set_hash
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ar-Arab-XMAGH,regional_empirical_intervention_target,,intervention-target:regional-stratum:ar-Arab-XMAGH,true,repr:091e3133b8e8b343aea74879,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,03eb4da1209fd894150ee1cdf1810fedc042e5858d0d695eac7db2127c3e0d1b,f2e0106ed7b476c72bbd928d84b2b67ad689e2ef2410b985afb4b9d65ec547ac,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ar-Arab-YE-varieties,regional_empirical_intervention_target,,intervention-target:regional-stratum:ar-Arab-YE-varieties,true,repr:f9a94b5bd5be78bc9fb84bae,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,ff1b89ae5a6cd5020df2befe9c8e8c3a85171e9bd950a59685de7c5a744584a4,a1da5731167b5cd83e9e7ce389d52adc0fb90d9f015c8b332a97c66d9fd1ea26,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:arb-Arab-001,regional_empirical_intervention_target,,intervention-target:regional-stratum:arb-Arab-001,true,repr:de7529627f8d69eb1a6710a0,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,8740108e92829c7e5793bd4825e13ddf7a2687a1d28fde8b7ad6bc2965fb3df8,5690a270d4e9d7feaec473fe8fd4f2ffb577a774e19e93a59cac4d4c5aef3f19,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:arq-Arab-DZ,regional_empirical_intervention_target,,intervention-target:regional-stratum:arq-Arab-DZ,true,repr:f796612824a65465d3302035,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,8633a0bd104579d37bf6d7dd49366058445d96403897f4636f11802f00bf24c2,26c4ef807321f084ad72df4581433ea4c0e640fc010aefdaaec0109f661b77fd,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ary-oral-MA,regional_empirical_intervention_target,,intervention-target:regional-stratum:ary-oral-MA,true,repr:8fa51fdfd5702f31ffa85d86,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,7059ea4d047e02a6d8f990211938ecba1ceaf4cdfc20b91b99bda34baa53931c,40f6804d81db674747f41466229ed7d84d6567cb2fc076d2fdf9b37815351a10,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:arz-Arab-EG,regional_empirical_intervention_target,,intervention-target:regional-stratum:arz-Arab-EG,true,repr:0d916ec5760ec4cce402618b,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,893751243133b9c42a23781f4c729299cf63905c4f6147108fcc0f52128016a2,99d3bcb496920fd9156197abe6fc086be09189c0cc55fb8e4f1a043c99d3e6a3,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:av-Cyrl-RU-DA,regional_empirical_intervention_target,,intervention-target:regional-stratum:av-Cyrl-RU-DA,true,repr:b8d73be0e3a1c3f26abbb55b,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,e181698baeb8f3cce1dc838a3bbc42790590107e3c16fe0f6a8e93e72d43c5fe,176edeaca1405d409819e206c53fc574caec5db5791a975ece214643535f7570,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ay-central-Latn-BO-LP,regional_empirical_intervention_target,,intervention-target:regional-stratum:ay-central-Latn-BO-LP,true,repr:f13dca2af3458bb9cb3066a4,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,23d82577768b63e2150c80a16a8a15ffbf1ebdb6b9183d975f543bb20b252eac,6c881065c887ece1559ff2fe797c0701d83bc0aa1c96ca436d2afcaf622bb0ba,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ay-southern-Latn-PE,regional_empirical_intervention_target,,intervention-target:regional-stratum:ay-southern-Latn-PE,true,repr:d5a1f59d4762e3bd99df8ee0,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,5fd6c3893ff30aa24e0d16fe8f7dfc03fc11a0a3c2a39a143e99f05a9841f595,5055058d64c2a47a68f95844929757db6757818f4e9d18eb57bc0725f60e4da1,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ayl-Arab-LY,regional_empirical_intervention_target,,intervention-target:regional-stratum:ayl-Arab-LY,true,repr:a660c48c6a37ebaf82bc9e79,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,ab0bfd19f64820472cf8fcc889b7b87350e188f9fe112c2bf3d796c9400e4cb3,6dbfe076bdbd0dfe577699016146464724ddbbc627e0e77be4e6beb2da1eec1d,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:az-Latn-AZ,regional_empirical_intervention_target,,intervention-target:regional-stratum:az-Latn-AZ,true,repr:bed7125576a890a8a430752e,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,4cbc5c1de42f7f46e2aa587b483c8fad7d2ac16fab78e50796cd2a1520037a98,599aee5c95e95b1f374e60a0e96040ca730af4f0b269dea60ef17848a8dd02bc,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:az-Latn-GE,regional_empirical_intervention_target,,intervention-target:regional-stratum:az-Latn-GE,true,repr:d8e6b6cc545e63f8e6b38257,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,ea036c0b7eb13b0f5b73fd1da086e83a976e19f150a27ab23c3372dc9114534f,91f58024b3967e2e6153e740b04995401a850fc7ab18a5ba9b1b0aa1be46da48,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:bah-Latn-BS,regional_empirical_intervention_target,,intervention-target:regional-stratum:bah-Latn-BS,true,repr:227b7d94efcbc55a3da3203e,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,87e83f855360718dea8802a25e56a9ff5edce00a72dc1754cbfe4afd0a22a379,a478e165ec478f35000625b397164862da73d1a3f0840c8add0c93fe54b297e1,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
