successor_snapshot_id,successor_snapshot_payload_sha256,successor_file_sha256,roster_target_id,roster_row_sha256,production_applicable,model_applicability_status,profile_binding_requirement,binding_status,profile_input_class,profile_match_scope,benchmark_profile_id,direct_measurement_row_sha256,measurement_profile_set_sha256,calibration_profile_count,calibration_use,unavailable_reason,binding_prohibition,binding_row_sha256,binding_set_sha256
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ar-Arab-XMAGH,03eb4da1209fd894150ee1cdf1810fedc042e5858d0d695eac7db2127c3e0d1b,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,48886659478ec072de615d516a1e6ab3ddb794bc7ca0526e65e413c55e4262c5,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ar-Arab-YE-varieties,ff1b89ae5a6cd5020df2befe9c8e8c3a85171e9bd950a59685de7c5a744584a4,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,0d6b836df1c2d43adf2ea681685794eda9d699e4c4bdb15f2214d6c0c0592b03,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:arb-Arab-001,8740108e92829c7e5793bd4825e13ddf7a2687a1d28fde8b7ad6bc2965fb3df8,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,5e0764b2172f0004f78e56064292300526ff0ab2a139ebe28aff01c87d44ee1d,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:arq-Arab-DZ,8633a0bd104579d37bf6d7dd49366058445d96403897f4636f11802f00bf24c2,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,8dc8c1e7374aadeeca779c2e23d517b118527b25fea7825f479c00698479b856,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ary-oral-MA,7059ea4d047e02a6d8f990211938ecba1ceaf4cdfc20b91b99bda34baa53931c,true,NOT_APPLICABLE_ORAL_ONLY_MODE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,NOT_APPLICABLE_WRITTEN_TOKEN_MODEL,NOT_APPLICABLE_MODE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,written-token profile does not model an oral-only production route,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,ca1ff70e2acd68292ff7e9e01de23977b06e9b3e381884931cace3fbff1a4375,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:arz-Arab-EG,893751243133b9c42a23781f4c729299cf63905c4f6147108fcc0f52128016a2,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,67845d5c8618724c684a12d412e0f1dcd4aaaeb9e6d3134da5c34722d8d74ca3,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:av-Cyrl-RU-DA,e181698baeb8f3cce1dc838a3bbc42790590107e3c16fe0f6a8e93e72d43c5fe,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,d907edd24547ff1be1336c5d0a67db4e72dffb06f95d447799f96338913bc192,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ay-central-Latn-BO-LP,23d82577768b63e2150c80a16a8a15ffbf1ebdb6b9183d975f543bb20b252eac,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,fa19c247c030f8c56f221ec089676b54c8ff731a9d4aaa56b72edbb44d1e7831,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ay-southern-Latn-PE,5fd6c3893ff30aa24e0d16fe8f7dfc03fc11a0a3c2a39a143e99f05a9841f595,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,5a0a13db25122c23081a53640e22ef8db488a144fdbc6bc64099416bcf731dbc,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ayl-Arab-LY,ab0bfd19f64820472cf8fcc889b7b87350e188f9fe112c2bf3d796c9400e4cb3,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,69caa3941ef028562363268b3ee9d4d54d8a7bd8cfec3c5d12968a9bfbcdfe10,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:az-Latn-AZ,4cbc5c1de42f7f46e2aa587b483c8fad7d2ac16fab78e50796cd2a1520037a98,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,322af2a928e7abf4a6eec8bad4b8311aff8017acaea5feb34f66769dc3a25938,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:az-Latn-GE,ea036c0b7eb13b0f5b73fd1da086e83a976e19f150a27ab23c3372dc9114534f,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,27d02ae653ab83e56477ce1244162cc4fd24140c36420a39d50790eac917ca2b,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:bah-Latn-BS,87e83f855360718dea8802a25e56a9ff5edce00a72dc1754cbfe4afd0a22a379,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,d15329c075441dbbf326eb686f0bdd52ab9b83cbce0f843778bab01e33e58167,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:bcc-Arab-001,8cdfabfb22852c1eeea8733363081a21f22467f9fa0fc63c6c0b622ca49461a7,true,MODEL_CONDITIONAL_APPLICABLE,DIRECT_EXACT_PROFILE_OR_EXPLICIT_MISSING_UNRANKED,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,NO_PROFILE,,,,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,203,FLORES_PROFILES_AS_MODEL_TRAINING_NOT_TARGET_BINDINGS,no independently audited exact-standard target-to-profile crosswalk,NO_CODE_NAME_SCRIPT_TERRITORY_OR_FAMILY_SIMILARITY_PROMOTION,fe5a71b75db1db5e439a0462bc0aeb83fe8464302ff0558de6e425e9f9c00daf,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4
