reach_position,row_id,language_code,iso639_3,language_name,script_code,script_name,edition_profile,population_low,population_point,population_high,population_selection_rule,plausibly_helped_low,plausibly_helped_point,plausibly_helped_high,q_status,research_overrides_baseline,territory_count,iso_member_of_macrolanguage,iso_macrolanguage_member_count,direct_population_context_ids_json,nonadditivity
20,CLDR48-EDITION:ta-Taml,ta,tam,Tamil,Taml,Tamil,"Tamil, Tamil-script profile",90608137,90608137,90608137,CLDR48_RESOLVED_SCRIPT_PROFILE,63425696,81161052,89702056,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,8,,0,"[""LANG-LLPS-TA-IN-L1-2011""]","This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
21,CLDR48-EDITION:fa-Arab,fa,fas,Persian,Arab,Arabic,"Persian, Arabic-script profile",89208446,89208446,89208446,CLDR48_RESOLVED_SCRIPT_PROFILE,62445912,79907297,88316362,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,9,,2,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
22,CLDR48-EDITION:wuu-Hans,wuu,wuu,Wu Chinese,Hans,Simplified,"Wu Chinese, Simplified-script profile",84962400,84962400,84962400,CLDR48_RESOLVED_SCRIPT_PROFILE,59473680,76103957,84112776,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,zho,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
23,CLDR48-EDITION:tr-Latn,tr,tur,Turkish,Latn,Latin,"Turkish, Latin-script profile",82419542,82419542,82419542,CLDR48_RESOLVED_SCRIPT_PROFILE,57693679,73826225,81595347,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,12,,0,"[""LANG-LLPS-TR-TR-EXPOSURE-2024""]","This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
24,CLDR48-EDITION:ko-Kore,ko,kor,Korean,Kore,Korean,"Korean, Korean-script profile",79278717,79278717,79278717,CLDR48_RESOLVED_SCRIPT_PROFILE,55495102,71012872,78485930,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,7,,0,"[""LANG-LLPS-KO-GLOBAL-SPEAKERS""]","This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
25,CLDR48-EDITION:yue-Hans,yue,yue,Cantonese,Hans,Simplified,"Cantonese, Simplified-script profile",73634080,73634080,73634080,CLDR48_RESOLVED_SCRIPT_PROFILE,51543856,65956762,72897739,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,zho,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
26,CLDR48-EDITION:fil-Latn,fil,fil,Filipino,Latn,Latin,"Filipino, Latin-script profile",73198318,73198318,73198318,CLDR48_RESOLVED_SCRIPT_PROFILE,51238823,65566434,72466335,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,4,,0,"[""LANG-LLPS-FIL-PH-EXPOSURE-2024""]","This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
27,CLDR48-EDITION:arz-Arab,arz,arz,Egyptian Arabic,Arab,Arabic,"Egyptian Arabic, Arabic-script profile",71198080,71198080,71198080,CLDR48_RESOLVED_SCRIPT_PROFILE,49838656,63774747,70486099,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,ara,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
28,CLDR48-EDITION:it-Latn,it,ita,Italian,Latn,Latin,"Italian, Latin-script profile",70475319,70475319,70475319,CLDR48_RESOLVED_SCRIPT_PROFILE,49332723,63127344,69770566,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,15,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
29,CLDR48-EDITION:gu-Gujr,gu,guj,Gujarati,Gujr,Gujarati,"Gujarati, Gujarati-script profile",65626183,65626183,65626183,CLDR48_RESOLVED_SCRIPT_PROFILE,45938328,58783794,64969921,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,4,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
30,CLDR48-EDITION:ps-Arab,ps,pus,Pashto,Arab,Arabic,"Pashto, Arabic-script profile",58062881,58062881,58062881,CLDR48_RESOLVED_SCRIPT_PROFILE,40644017,52009065,57482252,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,4,,3,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
31,CLDR48-EDITION:th-Thai,th,tha,Thai,Thai,Thai,"Thai, Thai-script profile",55936800,55936800,55936800,CLDR48_RESOLVED_SCRIPT_PROFILE,39155760,50104656,55377432,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,"[""LANG-LLPS-TH-TH-EXPOSURE-2024""]","This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
32,CLDR48-EDITION:kn-Knda,kn,kan,Kannada,Knda,Kannada,"Kannada, Kannada-script profile",52137810,52137810,52137810,CLDR48_RESOLVED_SCRIPT_PROFILE,36496467,46701760,51616432,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
33,CLDR48-EDITION:pcm-Latn,pcm,pcm,Nigerian Pidgin,Latn,Latin,"Nigerian Pidgin, Latin-script profile",49716870,49716870,49716870,CLDR48_RESOLVED_SCRIPT_PROFILE,34801809,44533235,49219701,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
34,CLDR48-EDITION:ml-Mlym,ml,mal,Malayalam,Mlym,Malayalam,"Malayalam, Malayalam-script profile",45922589,45922589,45922589,CLDR48_RESOLVED_SCRIPT_PROFILE,32145812,41134557,45463363,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,7,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
35,CLDR48-EDITION:or-Orya,or,ori,Odia,Orya,Odia,"Odia, Odia-script profile",45092160,45092160,45092160,CLDR48_RESOLVED_SCRIPT_PROFILE,31564512,40390712,44641238,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,2,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
36,CLDR48-EDITION:apc-Arab,apc,apc,Levantine Arabic,Arab,Arabic,"Levantine Arabic, Arabic-script profile",43682528,43682528,43682528,CLDR48_RESOLVED_SCRIPT_PROFILE,30577770,39128052,43245703,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,6,ara,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
37,CLDR48-EDITION:pa-Guru,pa,pan,Punjabi,Guru,Gurmukhi,"Punjabi, Gurmukhi-script profile",42948380,42948380,42948380,CLDR48_RESOLVED_SCRIPT_PROFILE,30063866,38470449,42518896,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,5,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
38,CLDR48-EDITION:ha-Latn,ha,hau,Hausa,Latn,Latin,"Hausa, Latin-script profile",41875124,41875124,41875124,CLDR48_RESOLVED_SCRIPT_PROFILE,29312587,37509094,41456373,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,3,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
39,CLDR48-EDITION:pl-Latn,pl,pol,Polish,Latn,Latin,"Polish, Latin-script profile",41500501,41500501,41500501,CLDR48_RESOLVED_SCRIPT_PROFILE,29050351,37173530,41085496,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,9,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
40,CLDR48-EDITION:hsn-Hans,hsn,hsn,Xiang Chinese,Hans,Simplified,"Xiang Chinese, Simplified-script profile",41065160,41065160,41065160,CLDR48_RESOLVED_SCRIPT_PROFILE,28745612,36783579,40654508,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,zho,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
41,CLDR48-EDITION:am-Ethi,am,amh,Amharic,Ethi,Ethiopic,"Amharic, Ethiopic-script profile",39176975,39176975,39176975,CLDR48_RESOLVED_SCRIPT_PROFILE,27423882,35092262,38785205,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,2,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
42,CLDR48-EDITION:zh-Hant,zh,zho,Chinese,Hant,Traditional,Traditional Written Chinese profile,39078482,39078482,39078482,CLDR48_RESOLVED_SCRIPT_PROFILE,27354937,35004038,38687697,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,15,,19,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
43,CLDR48-EDITION:arq-Arab,arq,arq,Algerian Arabic,Arab,Arabic,"Algerian Arabic, Arabic-script profile",39028675,39028675,39028675,CLDR48_RESOLVED_SCRIPT_PROFILE,27320072,34959424,38638388,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,ara,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
44,CLDR48-EDITION:om-Latn,om,orm,Oromo,Latn,Latin,"Oromo, Latin-script profile",38264431,38264431,38264431,CLDR48_RESOLVED_SCRIPT_PROFILE,26785102,34274863,37881787,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,3,,4,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
45,CLDR48-EDITION:sd-Arab,sd,snd,Sindhi,Arab,Arabic,"Sindhi, Arabic-script profile",37854600,37854600,37854600,CLDR48_RESOLVED_SCRIPT_PROFILE,26498220,33907762,37476054,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
46,CLDR48-EDITION:my-Mymr,my,mya,Burmese,Mymr,Myanmar,"Burmese, Myanmar-script profile",37171608,37171608,37171608,CLDR48_RESOLVED_SCRIPT_PROFILE,26020126,33295981,36799892,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,2,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
47,CLDR48-EDITION:ms-Latn,ms,msa,Malay,Latn,Latin,"Malay, Latin-script profile",36798159,36798159,36798159,CLDR48_RESOLVED_SCRIPT_PROFILE,25758711,32961469,36430177,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,4,,37,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
48,CLDR48-EDITION:bho-Deva,bho,bho,Bhojpuri,Deva,Devanagari,"Bhojpuri, Devanagari-script profile",34639016,34639016,34639016,CLDR48_RESOLVED_SCRIPT_PROFILE,24247311,31027445,34292626,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,3,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
49,CLDR48-EDITION:su-Latn,su,sun,Sundanese,Latn,Latin,"Sundanese, Latin-script profile",33787440,33787440,33787440,CLDR48_RESOLVED_SCRIPT_PROFILE,23651208,30264657,33449566,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
50,CLDR48-EDITION:nl-Latn,nl,nld,Dutch,Latn,Latin,"Dutch, Latin-script profile",32854898,32854898,32854898,CLDR48_RESOLVED_SCRIPT_PROFILE,22998429,29429344,32526349,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,10,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
51,CLDR48-EDITION:hak-Hans,hak,hak,Hakka Chinese,Hans,Simplified,"Hakka Chinese, Simplified-script profile",32568920,32568920,32568920,CLDR48_RESOLVED_SCRIPT_PROFILE,22798244,29173183,32243231,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,zho,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
52,CLDR48-EDITION:ary-Arab,ary,ary,Moroccan Arabic,Arab,Arabic,"Moroccan Arabic, Arabic-script profile",32527212,32527212,32527212,CLDR48_RESOLVED_SCRIPT_PROFILE,22769048,29135824,32201940,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,ara,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
53,CLDR48-EDITION:yo-Latn,yo,yor,Yoruba,Latn,Latin,"Yoruba, Latin-script profile",31761816,31761816,31761816,CLDR48_RESOLVED_SCRIPT_PROFILE,22233271,28450231,31444198,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,2,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
54,CLDR48-EDITION:uz-Latn,uz,uzb,Uzbek,Latn,Latin,"Uzbek, Latin-script profile",31561502,31561502,31561502,CLDR48_RESOLVED_SCRIPT_PROFILE,22093051,28270802,31245887,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,3,,2,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
55,CLDR48-EDITION:apd-Arab,apd,apd,Sudanese Arabic,Arab,Arabic,"Sudanese Arabic, Arabic-script profile",30785053,30785053,30785053,CLDR48_RESOLVED_SCRIPT_PROFILE,21549537,27575308,30477202,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,ara,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
56,CLDR48-EDITION:ig-Latn,ig,ibo,Igbo,Latn,Latin,"Igbo, Latin-script profile",30777110,30777110,30777110,CLDR48_RESOLVED_SCRIPT_PROFILE,21543977,27568193,30469339,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
57,CLDR48-EDITION:skr-Arab,skr,skr,Saraiki,Arab,Arabic,"Saraiki, Arabic-script profile",30283680,30283680,30283680,CLDR48_RESOLVED_SCRIPT_PROFILE,21198576,27126210,29980843,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,lah,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
58,CLDR48-EDITION:ceb-Latn,ceb,ceb,Cebuano,Latn,Latin,"Cebuano, Latin-script profile",28386480,28386480,28386480,CLDR48_RESOLVED_SCRIPT_PROFILE,19870536,25426818,28102615,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,1,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
59,CLDR48-EDITION:awa-Deva,awa,awa,Awadhi,Deva,Devanagari,"Awadhi, Devanagari-script profile",27458163,27458163,27458163,CLDR48_RESOLVED_SCRIPT_PROFILE,19220714,24595290,27183581,COMMON_IMPUTATION_PENDING_COMPARABLE_EDITION_AUDIENCE_EVIDENCE,false,2,,0,[],"This edition profile may overlap other languages, varieties, scripts, and multilingual rows; do not sum rows into unique beneficiaries without an overlap model."
