49	દશાંશ ચિહ્નની જમણી બાજુની સંખ્યાને શબ્દોમાં લખો.
50	ઋણ પંદર અને પાંચસો એકોતેર __________
51	1 સહસ્રાંશના સ્થાને છે.
52	ઋણ પંદર અને પાંચસો એકોતેર સહસ્રાંશ
53	ઋણ તેર અને ચારસો એકસઠ સહસ્રાંશ
54	ઋણ બે અને ત્રેપન સહસ્રાંશ
55	ચેક લખતી વખતે આપણે સંખ્યાને અંકોમાં અને શબ્દોમાં બંને રીતે લખીએ છીએ. હવે શબ્દોમાં આપેલી સંખ્યાને દશાંશ સ્વરૂપે કેવી રીતે લખવી તે જોઈએ.
56	દશાંશને અંકોમાં કેવી રીતે લખવું
57	“ચૌદ અને ચોવીસ સહસ્રાંશ”ને દશાંશ સ્વરૂપે લખો.
58	ચાર પગલાંનું કોષ્ટક છે. પહેલું પગલું છે: “પગલું 1. ‘અને’ શબ્દ શોધો—તે દશાંશ ચિહ્નનું સ્થાન સૂચવે છે. ‘અને’ની નીચે દશાંશ ચિહ્ન મૂકો. ‘અને’ પહેલાંના શબ્દોને પૂર્ણ સંખ્યામાં ફેરવીને દશાંશ ચિહ્નની ડાબે લખો.” જમણે “ચૌદ અને ચોવીસ સહસ્રાંશ” લખ્યું છે. નીચે એ જ શબ્દોમાં “અને”ને રેખાંકિત કર્યું છે. નીચે દશાંશ ચિહ્નની ડાબે નાની અને જમણે મોટી ખાલી જગ્યા છે. તેની નીચે નાની જગ્યામાં 14, પછી દશાંશ ચિહ્ન અને મોટી ખાલી જગ્યા છે.
59	બીજું પગલું છે: “પગલું 2. છેલ્લા શબ્દમાં આપેલી સ્થાનકિંમત પરથી દશાંશ ચિહ્નની જમણે જરૂરી સ્થાનો ચિહ્નિત કરો.” જમણે “છેલ્લો શબ્દ સહસ્રાંશ છે” લખ્યું છે. આગળ 14 પછી દશાંશ ચિહ્ન અને ત્રણ નાની ખાલી જગ્યાઓ છે; નીચે “દશાંશ”, “શતાંશ” અને “સહસ્રાંશ” લખ્યાં છે.
60	ત્રીજું પગલું છે: “પગલું 3. ‘અને’ પછીના શબ્દોને સંખ્યામાં ફેરવીને દશાંશ ચિહ્નની જમણે લખો. છેલ્લો અંક છેલ્લા સ્થાને આવે તેમ ખાલી જગ્યામાં સંખ્યા લખો.” જમણે 14 પછી દશાંશ ચિહ્ન, એક ખાલી જગ્યા અને પછી અગાઉની બે ખાલી જગ્યામાં 2 અને 4 છે.
61	છેલ્લું પગલું છે: “પગલું 4. જરૂર મુજબ ખાલી સ્થાનોમાં શૂન્ય ભરો.” જમણે “દશાંશના સ્થાને શૂન્ય જરૂરી છે” લખ્યું છે. આગળ 14 પછી દશાંશ ચિહ્ન અને ખાલી જગ્યાઓમાં અનુક્રમે 0, 2 અને 4 છે. નીચે “‘ચૌદ અને ચોવીસ સહસ્રાંશ’ને 14.024 લખાય છે” લખ્યું છે.
62	દશાંશ સ્વરૂપે લખો: તેર અને અડસઠ સહસ્રાંશ.
63	દશાંશ સ્વરૂપે લખો: પાંચ અને ચોરાણું સહસ્રાંશ.
64	ને અંકોમાં લખવાનાં પગલાંનો સારાંશ:
65	દશાંશને અંકોમાં લખો.
66	“અને” શબ્દ શોધો—તે દશાંશ ચિહ્નનું સ્થાન સૂચવે છે.
67	“અને” શબ્દની નીચે દશાંશ ચિહ્ન મૂકો. “અને” પહેલાંના શબ્દોને પૂર્ણ સંખ્યામાં ફેરવો અને તેને દશાંશ ચિહ્નની ડાબે લખો.
68	જો “અને” ન હોય, તો “0” લખીને તેની જમણે દશાંશ ચિહ્ન મૂકો.
69	છેલ્લા શબ્દમાં આપેલી સ્થાનકિંમત પરથી દશાંશ ચિહ્નની જમણે જરૂરી સ્થાનો ચિહ્નિત કરો.
70	“અને” પછીના શબ્દોને સંખ્યામાં ફેરવીને દશાંશ ચિહ્નની જમણે લખો. છેલ્લો અંક છેલ્લા સ્થાને આવે તેમ ખાલી જગ્યામાં સંખ્યા લખો.
71	જરૂર મુજબ ખાલી સ્થાનોમાં શૂન્ય ભરો.
72	દશાંશને નજીકની આપેલી સ્થાનકિંમતમાં ફેરવો
73	દશાંશને નજીકની આપેલી સ્થાનકિંમતમાં ફેરવવું, એટલે કે ગોળ કરવું, પૂર્ણ સંખ્યાઓને ફેરવવા જેવું જ છે. પૂર્ણ સંખ્યાઓ માટે વાપરેલી રીતના આધારે આપણે દશાંશને ફેરવીશું.
74	દશાંશને નજીકની આપેલી સ્થાનકિંમતમાં કેવી રીતે ફેરવવું
75	18.379ને નજીકના શતાંશમાં ફેરવો.
76	ચાર પગલાંનું કોષ્ટક છે. પહેલું પગલું છે: “પગલું 1. આપેલી સ્થાનકિંમત શોધીને તેના પર તીર મૂકો.” જમણે 18.379 છે. તેની ઉપર “સોનું સ્થાન” લખેલું છે, જેમાંથી તીર 7 તરફ જાય છે.
77	બીજું પગલું છે: “પગલું 2. આપેલી સ્થાનકિંમતની જમણી બાજુના અંકને રેખાંકિત કરો.” જમણે 18.379માં 9 રેખાંકિત છે.
78	ત્રીજું પગલું છે: “પગલું 3. શું આ અંક 5 કરતાં મોટો અથવા બરાબર છે?” નીચે છે: “હા: આપેલી સ્થાનકિંમતના અંકમાં 1 ઉમેરો.” તેની નીચે છે: “ના: આપેલી સ્થાનકિંમતના અંકને બદલશો નહીં.” જમણે લખ્યું છે: “કારણ કે 9 મોટો અથવા બરાબર છે…” આગળ 18.379માં 9 પાસે “કાઢો” અને 7 પાસે “1 ઉમેરો” લખ્યું છે.
79	છેલ્લું પગલું છે: “પગલું 4. જે અંક સુધી ફેરવવાનું છે તેની જમણી બાજુના બધા અંક કાઢીને સંખ્યા ફરી લખો.” જમણે 18.38 પછી લખ્યું છે: “18.379ને નજીકના શતાંશમાં ફેરવતાં 18.38 મળે છે.”
80	નજીકના શતાંશમાં ફેરવો:
81	ને નજીકની સ્થાનકિંમતમાં ફેરવવાનાં પગલાંનો સારાંશ:
82	.
83	દશાંશને નજીકની આપેલી સ્થાનકિંમતમાં ફેરવો.
84	આપેલી સ્થાનકિંમત શોધીને તેના પર તીર મૂકો.
85	તે સ્થાનકિંમતની જમણી બાજુના અંકને રેખાંકિત કરો.
86	શું આ અંક 5 કરતાં મોટો અથવા બરાબર છે?
87	હા—આપેલી સ્થાનકિંમતના અંકમાં 1 ઉમેરો.
88	ના—આપેલી સ્થાનકિંમતના અંકને
89	બદલશો નહીં
90	.
91	જે અંક સુધી ફેરવવાનું છે તેની જમણી બાજુના બધા અંક કાઢીને સંખ્યા ફરી લખો.
92	18.379ને નજીકના આ સ્થાને ફેરવો:
93	દશાંશ
94	પૂર્ણ સંખ્યા.
95	18.379ને ફેરવો
96	નજીકના દશાંશમાં
97	ચાર પગલાંનું કોષ્ટક છે. પહેલા પગલામાં દશાંશના સ્થાન પર તીર મૂકવાનું કહ્યું છે; 18.379માં તીર 3 તરફ જાય છે. બીજામાં તેની જમણી બાજુનો અંક રેખાંકિત કરવાનું કહ્યું છે; 7 રેખાંકિત છે. ત્રીજામાં “7 એ 5 કરતાં મોટો અથવા બરાબર હોવાથી 3માં 1 ઉમેરો” લખ્યું છે; 7 અને 9 પાસે “કાઢો” અને 3 પાસે “1 ઉમેરો” છે. છેલ્લા પગલામાં દશાંશના સ્થાનની જમણી બાજુના બધા અંક કાઢીને સંખ્યા ફરી લખવાનું કહ્યું છે. જમણે 18.4 અને પછી “એટલે 18.379ને નજીકના દશાંશમાં ફેરવતાં 18.4 મળે છે” લખ્યું છે.
98	દશાંશના સ્થાન પર તીર મૂકો.
99	“દશાંશનું સ્થાન” શબ્દોમાંથી તીર 18.379ના 3 તરફ જાય છે અને તેનું દશાંશનું સ્થાન બતાવે છે.
100	આપેલી સ્થાનકિંમતની જમણી બાજુના અંકને રેખાંકિત કરો.
101	18.379 સંખ્યા છે. તીર બતાવે છે કે અંક 3 દશાંશના સ્થાને છે.
102	7 એ 5 કરતાં મોટો અથવા બરાબર હોવાથી 3માં 1 ઉમેરો.
103	18.379ને નજીકની સ્થાનકિંમતમાં ફેરવવાનું દર્શાવ્યું છે. તેમાં સૂચવ્યું છે કે દશાંશના સ્થાનનો અંક 3 જો 5 કે વધુ હોય તો પૂર્ણ ભાગમાં 1 ઉમેરાય અને દશાંશ ભાગ .379 કાઢી નાખવામાં આવે.
104	સફેદ પૃષ્ઠભૂમિ પર 18.4 સંખ્યા છે.
105	ધ્યાન આપો: કાઢેલા અંકોની જગ્યાએ શૂન્ય મૂક્યાં નથી.
106	એટલે 18.379ને નજીકના દશાંશમાં ફેરવતાં 18.4 મળે છે.
107	નજીકની પૂર્ણ સંખ્યામાં
108	ચાર પગલાંનું કોષ્ટક છે. પહેલા પગલામાં એકમના સ્થાન પર તીર મૂકવાનું કહ્યું છે; 18.379માં તીર 8 તરફ જાય છે. બીજામાં તેની જમણી બાજુના અંકને રેખાંકિત કરવાનું કહ્યું છે; 3 રેખાંકિત છે. ત્રીજામાં “3 એ 5 કરતાં મોટો અથવા બરાબર નથી, તેથી 8માં 1 ઉમેરશો નહીં” લખ્યું છે; 3, 7 અને 9 પાસે “કાઢો” અને 8 પાસે “1 ઉમેરશો નહીં” છે. છેલ્લા પગલામાં એકમના સ્થાનની જમણી બાજુના બધા અંક કાઢીને સંખ્યા ફરી લખવાનું કહ્યું છે. જમણે 18 અને પછી “એટલે 18.379ને નજીકની પૂર્ણ સંખ્યામાં ફેરવતાં 18 મળે છે” લખ્યું છે.
109	એકમના સ્થાન પર તીર મૂકો.
110	“એકમનું સ્થાન” શબ્દોમાંથી તીર 18.379ના 8 તરફ જાય છે અને તેનું સ્થાન બતાવે છે.
111	સ્થાનકિંમતની આકૃતિમાં તીર 18.379ના અંક 8 તરફ જાય છે, જે એકમના સ્થાને છે.
112	3 એ 5 કરતાં મોટો અથવા બરાબર નથી, તેથી 8માં 1 ઉમેરશો નહીં.
113	18.379ને નીચેની નજીકની પૂર્ણ સંખ્યામાં ફેરવવાનું દર્શાવ્યું છે. દશાંશ ભાગ .379 “કાઢો” અને પૂર્ણ ભાગમાં “1 ઉમેરશો નહીં” લખ્યું છે, જેથી 18 મળે છે.
114	સફેદ પૃષ્ઠભૂમિની ઉપર જમણી બાજુએ સંખ્યા 18 દેખાય છે.
115	એટલે 18.379ને નજીકની પૂર્ણ સંખ્યામાં ફેરવતાં 18 મળે છે.
116	ફેરવો
117	નજીકના આ સ્થાને:
118	શતાંશ
119	સહસ્રાંશ
120	દશાંશ.
121	દશાંશનો સરવાળો અને બાદબાકી કરો
122	દશાંશનો સરવાળો કે બાદબાકી કરવા દશાંશ ચિહ્નો એકની નીચે એક ગોઠવીએ છીએ. આમ ગોઠવવાથી આપણે અનુરૂપ
123	નો સરવાળો કે બાદબાકી કરી શકીએ છીએ. પછી સંખ્યાઓને પૂર્ણ સંખ્યા ગણીને સરવાળો કે બાદબાકી કરીએ અને સરવાળામાં દશાંશ ચિહ્ન મૂકીએ.
124	દશાંશનો સરવાળો કે બાદબાકી કરો.
125	દશાંશ ચિહ્નો એકની નીચે એક આવે તેમ સંખ્યાઓ લખો.
126	જરૂર મુજબ ખાલી સ્થાનોમાં શૂન્ય વાપરો.
127	સંખ્યાઓને પૂર્ણ સંખ્યા ગણીને સરવાળો કે બાદબાકી કરો. પછી આપેલી સંખ્યાઓનાં દશાંશ ચિહ્નોની નીચે જવાબમાં દશાંશ ચિહ્ન મૂકો.
128	સરવાળો કરો:
129	દશાંશ સંખ્યાઓના સરવાળાની પગલાંવાર રીત: સંખ્યાઓ ગોઠવવી, ખાલી સ્થાન માટે શૂન્ય મૂકવું અને અંતિમ સરવાળો શોધવો.
130	23.5માં 5 પછી ખાલી સ્થાન માટે 0 મૂકો.
131	યાદ રાખો,
132	એટલે
133	સંખ્યાઓને પૂર્ણ સંખ્યા ગણીને સરવાળો કરો.
134	પછી સરવાળામાં દશાંશ ચિહ્ન મૂકો.
135	બાદબાકી કરો:
136	પૂર્ણ સંખ્યામાંથી દશાંશ બાદ કરવાની પગલાંવાર રીત, ઉદાહરણ 20 − 14.65.
137	યાદ રાખો: 20 પૂર્ણ સંખ્યા છે, એટલે 0 પછી દશાંશ ચિહ્ન મૂકો.
138	જમણી બાજુના ખાલી સ્થાનોમાં શૂન્ય મૂકો.
139	બાદબાકી કરો અને જવાબમાં દશાંશ ચિહ્ન મૂકો.
140	દશાંશનો ગુણાકાર અને ભાગાકાર કરો
141	દશાંશનો ગુણાકાર પૂર્ણ સંખ્યાના ગુણાકાર જેવો જ છે—ફક્ત દશાંશ ચિહ્ન ક્યાં મૂકવું તે નક્કી કરવું પડે છે. દશાંશને પહેલાં અપૂર્ણાંકમાં ફેરવીને ગુણાકાર કરીએ તો દશાંશના ગુણાકારની રીત સમજાશે.
142	તો દશાંશને પહેલાં અપૂર્ણાંકમાં ફેરવીને જોઈએ કે તેમનું
143	ગુણનફળ
144	શું મળે છે. આપણે બે ઉદાહરણ સાથે જોઈશું. પેટર્ન શોધો!
145	0.3, 0.7, 0.2 અને 0.46 આપ્યાં છે; પહેલી ત્રણ પાસે “1 સ્થાન” અને 0.46 પાસે “2 સ્થાન” છે. નીચે “અપૂર્ણાંકમાં ફેરવો” સૂચના છે. 3/10 ગુણ્યા 7/10 અને 2/10 ગુણ્યા 46/100 લખ્યાં છે; આ ઉપરની સંખ્યાઓને અનુરૂપ છે. પછી ગુણાકાર કરતાં 21/100 અને 92/1000 મળે છે. આગળ “દશાંશમાં ફેરવો” સૂચના છે. 0.21 પાસે “2 સ્થાન” અને 0.092 પાસે “3 સ્થાન” છે.
146	દશાંશ સંખ્યાઓ અને તેમનાં દશાંશ સ્થાનો: (0.3), (0.7) અને (0.2)માં દરેકમાં 1 દશાંશ સ્થાન છે; (0.46)માં 2 દશાંશ સ્થાન છે.
147	અપૂર્ણાંકમાં ફેરવો.
148	અપૂર્ણાંકનો ગુણાકાર દર્શાવતી બે પદાવલી: 3/10 ગુણ્યા 7/10 અને 2/10 ગુણ્યા 46/100.
149	ગુણાકાર કરો.
150	સફેદ પૃષ્ઠભૂમિ પર કાળા રંગમાં બે અપૂર્ણાંક બાજુબાજુએ છે: 21/100 અને 92/1000.
151	દશાંશમાં ફેરવો.
152	કૌંસ અને લખાણથી દશાંશ સ્થાનોની સંખ્યા બતાવી છે: 0.21માં 2 અને 0.092માં 3 દશાંશ સ્થાન છે.
153	ધ્યાન આપો: પહેલા ઉદાહરણમાં બંને સંખ્યામાં દશાંશ ચિહ્ન પછી એક-એક અંક હતો અને ગુણનફળમાં બે દશાંશ સ્થાન મળ્યાં. બીજા ઉદાહરણમાં એક દશાંશ સ્થાનવાળી સંખ્યાને બે દશાંશ સ્થાનવાળી સંખ્યા વડે ગુણી, અને ગુણનફળમાં ત્રણ દશાંશ સ્થાન મળ્યાં.
154	દશાંશ ચિહ્નને થોડા સમય માટે અવગણીને, પૂર્ણ સંખ્યાઓની જેમ ગુણાકાર કરીએ છીએ. પછી અવયવોમાં દશાંશ ચિહ્નોની સંખ્યા ગણીએ છીએ; તેનો સરવાળો ગુણનફળમાં દશાંશ સ્થાનોની સંખ્યા જણાવે છે.
155	ધન અને ઋણ સંખ્યાના ગુણાકારના નિયમો દશાંશને પણ લાગુ પડે છે!
156	જ્યારે
157	ગુણાકાર કરીએ
158	બે સંખ્યાનો,
159	જો તેમનાં ચિહ્નો
160	સમાન
161	હોય, તો ગુણનફળ
162	ધન
163	જો તેમનાં ચિહ્નો
164	જુદાં
165	ઋણ
166	ધન કે ઋણ દશાંશનો ગુણાકાર કરતી વખતે પહેલાં ગુણનફળનું ચિહ્ન નક્કી કરીએ, પછી બંને સંખ્યા ધન હોય તેમ ગુણાકાર કરીએ. અંતે યોગ્ય ચિહ્ન સાથે ગુણનફળ લખીએ.
167	દશાંશનો ગુણાકાર કરો.
168	ગુણનફળનું ચિહ્ન નક્કી કરો.
169	સંખ્યાઓની જમણી બાજુ સરખી ગોઠવીને એકની નીચે એક લખો. દશાંશ ચિહ્નોને થોડા સમય માટે અવગણીને પૂર્ણ સંખ્યાઓની જેમ ગુણાકાર કરો.
170	દશાંશ ચિહ્ન મૂકો. ગુણનફળમાં દશાંશ સ્થાનોની સંખ્યા, અવયવોમાં દશાંશ સ્થાનોની સંખ્યાના સરવાળા જેટલી હોય છે.
171	યોગ્ય ચિહ્ન સાથે ગુણનફળ લખો.
172	ગુણાકાર કરો:
173	3.9 ગુણ્યા 4.075 પદાવલી આપી છે. કોષ્ટકમાં ડાબે સૂચના અને જમણે ગણતરી છે. પહેલાં “ગુણનફળનું ચિહ્ન નક્કી કરો. ચિહ્નો સમાન છે” અને જમણે “ગુણનફળ ધન થશે” છે. પછી સંખ્યાઓની જમણી બાજુ સરખી ગોઠવીને એકની નીચે એક લખવાનું છે: ઉપર 4.075, નીચે ગુણાકારનું ચિહ્ન અને 3.9, જેથી 5ની નીચે 9 આવે. નીચે આડી રેખા છે. ત્રીજા પગલામાં દશાંશ ચિહ્ન અવગણીને ગુણાકાર કર્યો છે. આ જ ગોઠવણી નીચે 36675 અને પછી 12225 એક સ્થાન ડાબે ખસેડીને લખ્યું છે, જેથી 36675ના 7ની નીચે 12225નો 5 આવે. નીચે રેખા અને 158925 છે. ચોથા પગલામાં અવયવોના દશાંશ સ્થાનોનો સરવાળો 1 + 3 કરીને જમણેથી 4 સ્થાન પછી દશાંશ ચિહ્ન મૂકવાનું કહ્યું છે. 4.075 પાસે “3 સ્થાન”, 3.9 પાસે “1 સ્થાન” અને 158925 પાસે “4 સ્થાન” છે.
174	ચિહ્નો જુદાં છે. ગુણનફળ ઋણ થશે.
175	સંખ્યાઓની જમણી બાજુ સરખી ગોઠવીને એકની નીચે એક લખો.
176	ઊભી ગોઠવણીમાં 4.075ને 3.9 વડે ગુણવાનો દાખલો છે.
177	4.075ને 3.9 વડે ગુણવાની ઊભી ગણતરી છે. આંશિક ગુણનફળ 36675 અને એક સ્થાન ડાબે ખસેડેલું 12225 છે; સરવાળો 158925 છે. અંતિમ દશાંશ ચિહ્ન હજી મૂક્યું નથી.
178	અવયવોમાં દશાંશ સ્થાનોની સંખ્યાનો સરવાળો કરો (1 + 3).
179	બે દશાંશ (−3.9) અને (4.075)માં દશાંશ સ્થાનોની સંખ્યા દર્શાવી છે: (−3.9)માં 1 અને (4.075)માં 3 દશાંશ સ્થાન છે.
180	જમણેથી 4 સ્થાન પછી દશાંશ ચિહ્ન મૂકો.
181	4.075ને 3.9 વડે ગુણવાની પગલાંવાર ઊભી ગણતરીમાં 15.8925 મળે છે; 4 દશાંશ સ્થાન ગણવાનું દર્શાવ્યું છે.
182	ચિહ્નો જુદાં છે, એટલે ગુણનફળ ઋણ છે.
183	બીજા ઘણા વિષયોમાં, ખાસ કરીને વિજ્ઞાનમાં, તમે દશાંશને 10ની ઘાત (10, 100, 1000 વગેરે) વડે ગુણશો. કાગળ પર થોડા ગુણાકાર કરતાં તમને એક પેટર્ન દેખાશે: 10ની ઘાતમાં શૂન્યોની સંખ્યા અને ગુણનફળ મેળવવા દશાંશ ચિહ્ન જમણે કેટલાં સ્થાન ખસેડવું તે વચ્ચે સંબંધ છે.
184	દશાંશને દસની ઘાત વડે ગુણો.
185	10ની ઘાતમાં જેટલાં શૂન્ય હોય તેટલાં સ્થાન દશાંશ ચિહ્ન જમણે ખસેડો.
186	જરૂર મુજબ સંખ્યાના અંતે શૂન્ય ઉમેરો.
187	5.63ને ગુણો
188	10 વડે
189	100 વડે
190	1,000 વડે.
191	દસના અવયવીમાં શૂન્યોની સંખ્યા પરથી દશાંશ ચિહ્ન જમણે કેટલાં સ્થાન ખસેડવું તે જાણી શકાય છે.
192	5.63 ગુણ્યા 10 પદાવલી છે. સૂચના છે: “10માં 1 શૂન્ય છે, એટલે દશાંશ ચિહ્ન 1 સ્થાન જમણે ખસેડો.” 5.63માં તીર દશાંશ ચિહ્નથી શરૂ થઈને 6 અને 3 વચ્ચે જાય છે. પછી 56.3 આપ્યું છે.
193	10માં 1 શૂન્ય છે, એટલે દશાંશ ચિહ્ન 1 સ્થાન જમણે ખસેડો.
194	તીર બતાવે છે કે દશાંશ ચિહ્ન એક સ્થાન જમણે ખસેડતાં 5.63માંથી 56.3 મળે છે; તે 10 વડે ગુણાકાર દર્શાવે છે.
195	5.63 ગુણ્યા 100 પદાવલી છે. સૂચના છે: “100માં 2 શૂન્ય છે, એટલે દશાંશ ચિહ્ન 2 સ્થાન જમણે ખસેડો.” 5.63માં તીર દશાંશ ચિહ્નથી શરૂ થઈને 6 અને 3 વચ્ચે અને પછી 3ની પાછળ જાય છે. પછી 563 આપ્યું છે.
196	100માં 2 શૂન્ય છે, એટલે દશાંશ ચિહ્ન 2 સ્થાન જમણે ખસેડો.
197	100 વડે ગુણવા દશાંશ ચિહ્ન બે સ્થાન જમણે ખસેડવાનું બતાવ્યું છે: 5.63માંથી 563 મળે છે.
198	5.63 ગુણ્યા 1,000 પદાવલી છે. સૂચના છે: “1,000માં 3 શૂન્ય છે, એટલે દશાંશ ચિહ્ન 3 સ્થાન જમણે ખસેડો.” 5.63માં તીર દશાંશ ચિહ્નથી શરૂ થઈને 6 અને 3 વચ્ચે, પછી 3ની પાછળ અને પછી વધુ એક સ્થાન જાય છે. સૂચના છે: “અંતે એક શૂન્ય ઉમેરવું પડે છે.” પછી 5,630 આપ્યું છે.
199	1,000માં 3 શૂન્ય છે, એટલે દશાંશ ચિહ્ન 3 સ્થાન જમણે ખસેડો.
200	5.63 સંખ્યા પાસે ઉપર તરફ જતું વાદળી વાંકડું તીર છે, જે વધારો કે ધન દિશાનો વલણ સૂચવે છે.
201	અંતે એક શૂન્ય ઉમેરવું પડે છે.
202	સંખ્યા 5,630 દર્શાવી છે.
203	2.58ને ગુણો
204	14.2ને ગુણો
205	ગુણાકારની જેમ,
206	ભાગાકાર
207	પણ દશાંશ માટે પૂર્ણ સંખ્યાના ભાગાકાર જેવો જ છે. ફક્ત દશાંશ ચિહ્ન ક્યાં મૂકવું તે નક્કી કરવું પડે છે.
208	દશાંશનો ભાગાકાર કરવા, છેદને પૂર્ણ સંખ્યા બનાવવા તેને 10ની કઈ ઘાત વડે ગુણવો તે નક્કી કરો. પછી અંશને પણ તે જ ઘાત વડે ગુણો, જેનો આધાર છે
209	સમ અપૂર્ણાંકના ગુણધર્મને લીધે અપૂર્ણાંકની કિંમત બદલાતી નથી! પરિણામે અંશ અને છેદમાં દશાંશ ચિહ્નો સરખાં સ્થાન જમણે ખસે છે. ઉદાહરણ તરીકે:
210	દશાંશ માટે પણ ધન અને ઋણ સંખ્યાના ભાગાકારના નિયમો વાપરીએ છીએ. પહેલાં ભાગફળનું ચિહ્ન નક્કી કરો, પછી બંને સંખ્યા ધન હોય તેમ ભાગાકાર કરો. અંતે યોગ્ય ચિહ્ન સાથે ભાગફળ લખો.
211	ભાગાકારનાં ચિહ્નો અને શબ્દો ફરી જોઈએ:
212	ભાજ્ય
213	ભાજક
214	c
215	ભાગફળ
216	સરળતાથી જોઈ શકાય તે માટે દશાંશના ભાગાકારનાં પગલાં લખીએ.
217	દશાંશનો ભાગાકાર કરો.
218	ભાગફળનું ચિહ્ન નક્કી કરો.
