55	માં બે ચિત્રો છે: ડાબે એક પિઝાના બે સરખા ભાગ કર્યા છે અને જમણે તે જ કદના બીજા પિઝાના આઠ ભાગ કર્યા છે. આ રીતે જોઈ શકાય છે કે
56	એ આનો સમ અપૂર્ણાંક છે:
57	બીજા શબ્દોમાં, તેઓ છે
58	સમ અપૂર્ણાંકો
59	રેખાઓ વડે એક વર્તુળના આઠ સરખા ભાગ કર્યા છે. ડાબા અડધામાં ચાર ટુકડાનો પિઝા છે. જમણા અડધાના ચાર ભાગમાં રંગ ભરેલો છે. ચિત્રની નીચે અપૂર્ણાંક 4/8 છે.
60	દરેક પિઝામાં સરખા જથ્થામાં રંગ ભરેલો હોવાથી આપણે જોઈ શકીએ છીએ કે
61	તેઓ સમ અપૂર્ણાંકો છે.
62	સમ અપૂર્ણાંકો
63	ગણિત વડે આપણે કેવી રીતે બદલી શકીએ
64	ને આમાં:
65	બે ટુકડા કરેલા પિઝાના આઠ ટુકડા કેવી રીતે કરી શકાય? બે મોટા ટુકડામાંથી દરેકના ચાર નાના ટુકડા કરીએ! તેથી આખા પિઝાના માત્ર 2ને બદલે થશે
66	ટુકડા. આ વાતને ગણિતમાં આ રીતે લખી શકાય:
67	જુઓ
68	એક ઊભી કાળી રેખાથી વર્તુળના બે અડધા ભાગ કર્યા છે. લાલ ટપકાંવાળી રેખાઓ ઉમેરીને તેના આઠમા ભાગ પાડ્યા છે.
69	પિઝાના દરેક અડધાના કરીએ
70	ટુકડા, તો આખા પિઝાના 8 ટુકડા થાય:
71	આ નિરૂપણમાંથી નીચેનો ગુણધર્મ મળે છે:
72	સમ અપૂર્ણાંકોનો ગુણધર્મ
73	જો
74	એવી સંખ્યાઓ હોય કે
75	તો
76	પિઝાના જુદી રીતે ટુકડા કર્યા હોત તો આ મળી શક્યું હોત:
77	અપૂર્ણાંકોની ત્રણ હરોળ છે. પહેલી હરોળમાં (1 × 2)/(2 × 2) = 2/4 છે; તેની બાજુમાં ‘તેથી’ અને 1/2 = 2/4 છે. બીજી હરોળમાં (1 × 3)/(2 × 3) = 3/6 છે; તેની બાજુમાં ‘તેથી’ અને 1/2 = 3/6 છે. ત્રીજી હરોળમાં (1 × 10)/(2 × 10) = 10/20 છે; તેની બાજુમાં ‘તેથી’ અને 1/2 = 10/20 છે.
78	તેથી આપણે કહીએ છીએ કે
79	સમ અપૂર્ણાંકો છે.
80	હાથવગી સામગ્રીથી ગણિત શીખવાની પ્રવૃત્તિ ‘સમ અપૂર્ણાંકો’ કરવાથી બે અપૂર્ણાંકો સમ હોવાનો અર્થ વધુ સારી રીતે સમજી શકશો.
81	ત્રણ સમ અપૂર્ણાંકો શોધો; આપેલો અપૂર્ણાંક છે
82	ઉકેલ
83	આના સમ અપૂર્ણાંક શોધવા માટે,
84	આપણે અંશ અને છેદને એક જ સંખ્યા વડે ગુણીએ છીએ. શૂન્ય સિવાયની કોઈ પણ સંખ્યા પસંદ કરી શકાય. ચાલો તેમને 2, પછી 3 અને પછી 5 વડે ગુણીએ.
85	એક હરોળમાં ત્રણ ગણતરીઓ છે: (2 × 2)/(5 × 2) = 4/10; પછી (2 × 3)/(5 × 3) = 6/15; અને પછી (2 × 5)/(5 × 5) = 10/25.
86	તેથી,
87	આના સમ અપૂર્ણાંકો છે:
88	જવાબો જુદા હોઈ શકે
89	અપૂર્ણાંકોને સાદું રૂપ આપો
90	અપૂર્ણાંકને ગણીએ
91	સાદામાં સાદા રૂપમાં
92	જો તેના અંશ અને છેદમાં 1 સિવાય કોઈ સામાન્ય અવયવ ન હોય.
93	ઉદાહરણ તરીકે,
94	સાદામાં સાદા રૂપમાં છે, કારણ કે 2 અને 3નો કોઈ સામાન્ય અવયવ નથી.
95	સાદામાં સાદા રૂપમાં નથી, કારણ કે
96	એ 10 અને 15નો સામાન્ય અવયવ છે.
97	સાદામાં સાદા રૂપનો અપૂર્ણાંક
98	જો તેના અંશ અને છેદમાં કોઈ સામાન્ય અવયવ ન હોય.
99	અંગ્રેજી શબ્દસમૂહ
100	અપૂર્ણાંક ઘટાડવો
101	એટલે અપૂર્ણાંકને સાદું રૂપ આપવું. અંશ અને છેદના સામાન્ય અવયવો દૂર કરીને આપણે અપૂર્ણાંકને સાદું રૂપ આપીએ છીએ, જેને ઘટાડવું પણ કહે છે. બધા સામાન્ય અવયવો દૂર ન થાય ત્યાં સુધી અપૂર્ણાંક સાદામાં સાદા રૂપમાં આવતો નથી. પદાવલીમાં અપૂર્ણાંકો હોય તો તેમને સાદું રૂપ આપ્યા વિના આખી પદાવલી સંપૂર્ણપણે સાદી ગણાતી નથી.
102	આ ઉદાહરણમાં,
103	આપણે સમ અપૂર્ણાંકો શોધવા માટે સમ અપૂર્ણાંકોનો ગુણધર્મ વાપર્યો. હવે એ જ ગુણધર્મને ઊલટી રીતે વાપરીને અપૂર્ણાંકોને સાદું રૂપ આપીશું. બંને સ્વરૂપ સાથે બતાવવા ગુણધર્મને ફરીથી લખી શકાય.
104	સાદું રૂપ આપો:
105	ઉકેલના ચિત્રમાં બે કૉલમ છે. પહેલી હરોળમાં −32/56 છે. બીજી હરોળમાં સૂચના છે: ‘સામાન્ય અવયવો દર્શાવીને અંશ અને છેદ ફરી લખો.’ તેની જમણી બાજુ −(4 × 8)/(7 × 8) છે. ત્રીજી હરોળમાં સૂચના છે: ‘સમ અપૂર્ણાંકોના ગુણધર્મ વડે સાદું રૂપ આપો.’ તેની જમણી બાજુ −4/7 છે.
106	સામાન્ય અવયવો દર્શાવીને અંશ અને છેદ ફરી લખો.
107	−(4 × 8)/(7 × 8) અપૂર્ણાંક છે. અંશ અને છેદ બંનેમાં સામાન્ય અવયવ 8 લાલ રંગે દર્શાવ્યો છે.
108	સમ અપૂર્ણાંકોના ગુણધર્મ વડે સાદું રૂપ આપો.
109	ધ્યાન આપો કે અપૂર્ણાંક
110	સાદામાં સાદા રૂપમાં છે, કારણ કે હવે કોઈ સામાન્ય અવયવ બાકી નથી.
111	ક્યારેક અંશ અને છેદના સામાન્ય અવયવો સહેલાઈથી મળતા નથી. ત્યારે અંશ અને છેદનું અવયવીકરણ આ સંખ્યાઓમાં કરવું સારું રહે:
112	અવિભાજ્ય સંખ્યા
113	ઓ. પછી સમ અપૂર્ણાંકોના ગુણધર્મ વડે સામાન્ય અવયવોનો ભાગાકાર કરીને તેમને દૂર કરો.
114	અપૂર્ણાંકને સાદું રૂપ આપવાની રીત
115	ત્રણ કૉલમ અને ત્રણ હરોળવાળું કોષ્ટક છે. ડાબી કૉલમની પહેલી હરોળમાં ‘પગલું 1. સામાન્ય અવયવો દર્શાવીને અંશ અને છેદ ફરી લખો. જરૂર હોય તો અવયવવૃક્ષ વાપરો.’ લખેલું છે. વચ્ચેની કૉલમમાં ‘210 અને 285ને અવિભાજ્ય સંખ્યાઓના ગુણાકાર તરીકે ફરી લખો.’ છે. જમણી કૉલમમાં −210/385 છે. તેની નીચે 2 × 3 × 5 × 7 સમીકરણ છે; 5 વાદળી અને 7 લાલ છે.
116	આગળની હરોળમાં ‘પગલું 2. સમ અપૂર્ણાંકોના ગુણધર્મથી સામાન્ય અવયવોનો ભાગાકાર કરીને સાદું રૂપ આપો.’ છે. વચ્ચેની કૉલમમાં ‘સામાન્ય અવયવો 5 અને 7ને નિશાની કરો.’ છે. જમણી કૉલમમાં (2 × 3 × 5 × 7)/(5 × 7 × 11) છે. અંશ અને છેદમાં બંને 5 અને બંને 7 પર રેખા દોરેલી છે. તેની નીચે −(2 × 3)/11 છે.
117	આગળની હરોળમાં ‘પગલું 3. જરૂર હોય તો બાકી રહેલા અવયવોનો ગુણાકાર કરો.’ છે. તેની જમણી બાજુ −6/11 છે.
118	અપૂર્ણાંકોને સાદું રૂપ આપવા માટેનાં પગલાં હવે એક સાથે જોઈએ.
119	અપૂર્ણાંકને સાદું રૂપ આપો.
120	સામાન્ય અવયવો દર્શાવીને અંશ અને છેદ ફરી લખો.
121	જરૂર હોય તો પહેલાં અંશ અને છેદનું અવિભાજ્ય અવયવીકરણ કરો.
122	સમ અપૂર્ણાંકોના ગુણધર્મ વડે સામાન્ય અવયવોનો ભાગાકાર કરીને સાદું રૂપ આપો.
123	જરૂર હોય તો બાકી રહેલા અવયવોનો ગુણાકાર કરો.
124	ઉકેલના ચિત્રમાં બે કૉલમ છે. પહેલી હરોળમાં 5x/(5y) અપૂર્ણાંક છે. બીજી હરોળમાં ‘સામાન્ય અવયવો દર્શાવીને ફરી લખો અને પછી તેમનો ભાગાકાર કરીને તેમને દૂર કરો.’ છે. જમણી બાજુ (5 × x)/(5 × y) છે. અંશ અને છેદના 5 પર રેખા દોરેલી છે. ત્રીજી હરોળમાં ‘સાદું રૂપ આપો.’ છે અને જમણી બાજુ x/y છે.
125	સામાન્ય અવયવો દર્શાવીને ફરી લખો; પછી તેમનો ભાગાકાર કરીને તેમને દૂર કરો.
126	ચિત્રમાં 5x/(5y)ને સાદું રૂપ આપ્યું છે. સામાન્ય અવયવ 5 ઓળખાય એ રીતે પદાવલી ફરી લખી છે, તે અવયવ દૂર કર્યો છે અને x/y મેળવ્યું છે.
127	સાદું રૂપ આપો.
128	અપૂર્ણાંકોનો ગુણાકાર કરો
129	ઘણા લોકોને અપૂર્ણાંકોના સરવાળા અને બાદબાકી કરતાં તેમના ગુણાકાર અને ભાગાકાર વધુ સહેલા લાગે છે. તેથી આપણે અપૂર્ણાંકોના ગુણાકારથી શરૂઆત કરીશું.
130	હાથવગી સામગ્રીથી ગણિત શીખવાની પ્રવૃત્તિ ‘અપૂર્ણાંકોના ગુણાકારનું નિરૂપણ’ કરવાથી અપૂર્ણાંકોનો ગુણાકાર વધુ સારી રીતે સમજી શકશો.
131	બે અપૂર્ણાંકોનો ગુણાકાર કેવી રીતે કરવો તે બતાવવા અને રીત યાદ રાખવામાં મદદ કરવા નિરૂપણ વાપરીશું. શરૂઆત કરીએ
132	એક હરોળમાં ચાર ચોરસથી બનેલો લંબચોરસ છે. પહેલા ત્રણ ચોરસમાં રંગ ભરેલો છે.
133	હવે લઈએ
134	જેટલો ભાગ આનો:
135	એક હરોળમાં ચાર ચોરસથી બનેલો લંબચોરસ છે. પહેલા ત્રણ ચોરસમાં રંગ ભરેલો છે. તે ત્રણ ચોરસના નીચેના અડધામાં ત્રાંસી રેખાઓથી વધુ ઘેરો રંગ ભરેલો છે.
136	ધ્યાન આપો કે હવે આખી વસ્તુના 8 સરખા ભાગ થયા છે. તેથી
137	અપૂર્ણાંકોનો ગુણાકાર કરવા તેમના અંશોનો ગુણાકાર અને છેદોનો ગુણાકાર કરીએ છીએ.
138	અપૂર્ણાંકોનો ગુણાકાર
139	અપૂર્ણાંકોનો ગુણાકાર કરવા અંશોનો ગુણાકાર કરો અને છેદોનો ગુણાકાર કરો.
140	જ્યારે
141	અપૂર્ણાંકોનો ગુણાકાર કરીએ
142	ત્યારે પણ ધન અને ઋણ સંખ્યાઓના ગુણધર્મો લાગુ પડે છે. પહેલાં નક્કી કરવું સારું કે
143	ગુણનફળ
144	નું ચિહ્ન શું હશે. આ ઉદાહરણમાં,
145	આપણે ઋણ અને ધન સંખ્યાનો ગુણાકાર કરીશું, તેથી ગુણનફળ ઋણ હશે.
146	ગુણાકાર કરો:
147	પહેલું પગલું ગુણનફળનું ચિહ્ન શોધવાનું છે. ચિહ્નો જુદાં હોવાથી ગુણનફળ ઋણ છે.
148	આ કોષ્ટકમાં બે અપૂર્ણાંકોના ગુણાકારનાં પગલાં છે; દરેક ગાણિતિક ક્રિયા અને તેનાથી મળતી પદાવલી દર્શાવેલી છે.
149	ગુણનફળનું ચિહ્ન નક્કી કરો; ગુણાકાર કરો.
150	શું અંશ અને છેદમાં કોઈ સામાન્ય અવયવ છે? ના.
151	અપૂર્ણાંકને પૂર્ણાંક વડે ગુણતી વખતે પૂર્ણાંકને અપૂર્ણાંક તરીકે લખવાથી મદદ મળી શકે. કોઈ પણ પૂર્ણાંક,
152	ને આ રીતે લખી શકાય:
153	તેથી, ઉદાહરણ તરીકે,
154	ગુણનફળનું ચિહ્ન નક્કી કરો. ચિહ્નો સરખાં છે, તેથી ગુણનફળ ધન છે.
155	ઉકેલના ચિત્રમાં બે કૉલમ છે. પહેલી હરોળમાં (12/5)(−20x) છે. બીજી હરોળમાં ‘−20xને અપૂર્ણાંક તરીકે લખો.’ છે. તેની જમણી બાજુ (12 × 20 × x)/(5 × 1) છે. ત્રીજી હરોળમાં ‘સામાન્ય અવયવો દર્શાવો અને પછી તેમને દૂર કરો.’ છે. જમણી બાજુ −(12 × 4 × 5)/(5 × 1) છે; અંશ અને છેદના 5 પર રેખા દોરેલી છે. છેલ્લી હરોળમાં ‘બાકી રહેલા અવયવોનો ગુણાકાર કરો; સાદું રૂપ આપો.’ છે અને જમણી બાજુ −48x છે.
156	લખો
157	ને અપૂર્ણાંક તરીકે.
158	ગુણાકાર કરો.
159	સામાન્ય અવયવ 5 દર્શાવવા 20ને ફરી લખો અને તે અવયવનો ભાગાકાર કરીને તેને દૂર કરો.
160	(12 × 4 × 5x)/(5 × 1) પદાવલી છે; અંશ અને છેદના 5 પર રેખા દોરીને તેમને દૂર કર્યા છે.
161	અપૂર્ણાંકોનો ભાગાકાર કરો
162	હવે અપૂર્ણાંકોનો ગુણાકાર આવડે છે, તેથી આપણે ભાગાકાર શીખવા લગભગ તૈયાર છીએ. પહેલાં થોડા નવા શબ્દો સમજીએ.
163	આ
164	વ્યસ્ત
165	અપૂર્ણાંકને ઊલટાવવાથી મળે છે: અંશને છેદમાં અને છેદને અંશમાં મૂકો. આ અપૂર્ણાંકનો વ્યસ્ત,
166	છે
167	ધ્યાન આપો કે
168	સંખ્યા અને તેના વ્યસ્તનો ગુણાકાર 1 થાય છે.
169	આ મેળવવા માટે,
170	ધન 1 હોય અને તે બે સંખ્યાઓના ગુણાકારથી મળતું હોય, તો બંને સંખ્યાઓનાં ચિહ્નો સરખાં હોવા જોઈએ. તેથી વ્યસ્ત સંખ્યાઓનાં ચિહ્નો સરખાં હોવાં જોઈએ.
171	આનો વ્યસ્ત,
172	કારણ કે
173	વ્યસ્ત
174	સંખ્યા અને તેના વ્યસ્તનો ગુણાકાર એક થાય છે
175	હાથવગી સામગ્રીથી ગણિત શીખવાની પ્રવૃત્તિ ‘અપૂર્ણાંકોના ભાગાકારનું નિરૂપણ’ કરવાથી અપૂર્ણાંકોનો ભાગાકાર વધુ સારી રીતે સમજી શકશો.
176	અપૂર્ણાંકોનો ભાગાકાર કરવા પહેલા અપૂર્ણાંકને બીજા અપૂર્ણાંકના વ્યસ્ત વડે ગુણીએ છીએ.
177	અપૂર્ણાંકોનો ભાગાકાર
178	આ શરત જણાવવી જરૂરી છે:
179	જેથી શૂન્ય વડે ભાગાકાર ન થાય!
180	ભાગાકાર કરો:
181	વ્યસ્ત વાપરીને સંખ્યાત્મક અપૂર્ણાંકને બીજગણિતીય અપૂર્ણાંક વડે ભાગવાની રીત પગલાંવાર દર્શાવેલી છે.
182	ભાગાકાર કરવા પહેલા અપૂર્ણાંકને બીજા અપૂર્ણાંકના વ્યસ્ત વડે ગુણો.
183	ભાગફળ શોધો:
184	ઉકેલના ચિત્રમાં બે કૉલમ છે. પહેલી હરોળમાં 7/18 ÷ 14/27 છે. બીજી હરોળમાં ‘પહેલા અપૂર્ણાંકને બીજાના વ્યસ્ત વડે ગુણો.’ અને જમણી બાજુ 7/18 × 27/14 છે. ત્રીજી હરોળમાં ‘ગુણાકાર કરો.’ અને જમણી બાજુ (7 × 27)/(18 × 14) છે. આગળ ‘સામાન્ય અવયવો દર્શાવીને ફરી લખો.’ અને જમણી બાજુ (7 × 9 × 3)/(9 × 2 × 7 × 2) છે; અંશ અને છેદના 7 તથા 9 પર રેખા દોરેલી છે. આગળ ‘સામાન્ય અવયવો દર્શાવીને ફરી લખો.’ અને જમણી બાજુ 3/(2 × 2) છે. છેલ્લે ‘સાદું રૂપ આપો.’ અને જમણી બાજુ 3/4 છે.
185	ગુણનફળનું ચિહ્ન નક્કી કરો અને પછી ગુણાકાર કરો.
186	સામાન્ય અવયવો દર્શાવીને ફરી લખો.
187	અપૂર્ણાંક (7 × 9 × 3)/(9 × 2 × 7 × 2)માં અંશ અને છેદના સામાન્ય અવયવો 7 અને 9 પર રેખા દોરીને તેમને દૂર કર્યા છે. અંશમાં 3 અને છેદમાં 2 × 2 બાકી રહે છે.
188	સામાન્ય અવયવો દૂર કરો.
189	અપૂર્ણાંકોનો ગુણાકાર કે ભાગાકાર કરવાનાં પગલાં યાદ રાખવાની ઘણી રીતો છે. એક રીત એ છે કે નીચેની સૂચનાઓ જાતે બોલો. દરેક દાખલો કરતી વખતે એમ કરશો તો પગલાં યાદ રહી જશે.
190	‘અપૂર્ણાંકોનો ગુણાકાર કરવા અંશોનો ગુણાકાર કરો અને છેદોનો ગુણાકાર કરો.’
191	‘અપૂર્ણાંકોનો ભાગાકાર કરવા પહેલા અપૂર્ણાંકને બીજા અપૂર્ણાંકના વ્યસ્ત વડે ગુણો.’
192	બીજી રીત બે ઉદાહરણો યાદ રાખવાની છે:
193	ચિત્રમાં બે કૉલમ છે. પહેલીમાં ‘બે પિઝાનો ચોથો ભાગ એટલે અડધો પિઝા.’ છે. નીચે બાજુબાજુ બે પિઝા છે; દરેકની વચ્ચેની રેખા અડધો ભાગ બતાવે છે અને અડધા ભાગોને 1/2 નામ આપ્યું છે. નીચે ક્રમથી 2 × 1/4, (2/1) × (1/4), 2/4 અને 1/2 છે. બીજી કૉલમમાં ‘બે ડૉલરમાં આઠ ક્વાર્ટર હોય છે.’ છે. નીચે ચાર-ચારની બે હરોળમાં આઠ ક્વાર્ટરના સિક્કા છે. નીચે ક્રમથી 2 ÷ 1/4, (2/1) ÷ (1/4), (2/1) × (4/1) અને જવાબ 8 છે.
194	કેટલાક અપૂર્ણાંકોના અંશ કે છેદમાં પણ અપૂર્ણાંક હોય છે. જે અપૂર્ણાંકના અંશ કે છેદમાં અપૂર્ણાંક હોય તેને કહે છે
195	જટિલ અપૂર્ણાંક
196	જટિલ અપૂર્ણાંક
197	એ એવો અપૂર્ણાંક છે જેના અંશ કે છેદમાં અપૂર્ણાંક હોય.
198	જટિલ અપૂર્ણાંકનાં થોડાં ઉદાહરણો:
199	જટિલ અપૂર્ણાંકને સાદું રૂપ આપવા યાદ રાખીએ કે અપૂર્ણાંક રેખા એટલે
200	ભાગાકાર
201	. ઉદાહરણ તરીકે, જટિલ અપૂર્ણાંક
202	નો અર્થ છે
203	ઉકેલના ચિત્રમાં બે કૉલમ છે. પહેલી હરોળમાં (3/4)/(5/8) છે. બીજી હરોળમાં ‘ભાગાકાર તરીકે ફરી લખો.’ અને જમણી બાજુ 3/4 ÷ 5/8 છે. ત્રીજી હરોળમાં ‘પહેલા અપૂર્ણાંકને બીજાના વ્યસ્ત વડે ગુણો.’ અને જમણી બાજુ 3/4 × 5/8 છે. આગળ ‘ગુણાકાર કરો.’ અને જમણી બાજુ (3 × 8)/(4 × 6) છે. પછી ‘સામાન્ય અવયવો શોધો.’ અને જમણી બાજુ (3 × 4 × 2)/(4 × 6) છે; અંશ અને છેદના 4 પર રેખા દોરેલી છે. છેલ્લે ‘સામાન્ય અવયવોનો ભાગાકાર કરીને સાદું રૂપ આપો.’ અને જમણી બાજુ 6/5 છે.
204	ભાગાકાર તરીકે ફરી લખો.
205	પહેલા અપૂર્ણાંકને બીજા અપૂર્ણાંકના વ્યસ્ત વડે ગુણો.
206	સામાન્ય અવયવો શોધો.
207	અપૂર્ણાંક (3 × 4 × 2)/(4 × 5)ના અંશ અને છેદમાંથી સામાન્ય અવયવ 4 દૂર કરીને સાદું રૂપ આપવાનું ઉદાહરણ છે.
208	સામાન્ય અવયવોનો ભાગાકાર કરીને સાદું રૂપ આપો.
209	ઉકેલના ચિત્રમાં બે કૉલમ છે. પહેલી હરોળમાં (x/2)/(xy/6) છે. બીજી હરોળમાં ‘ભાગાકાર તરીકે ફરી લખો.’ અને જમણી બાજુ x/2 ÷ xy/6 છે. ત્રીજી હરોળમાં ‘પહેલા અપૂર્ણાંકને બીજાના વ્યસ્ત વડે ગુણો.’ અને જમણી બાજુ (x/2) × (6/(xy)) છે. આગળ ‘ગુણાકાર કરો.’ અને જમણી બાજુ (x × 6)/(2 × xy) છે. પછી ‘સામાન્ય અવયવો શોધો.’ અને જમણી બાજુ (x × 3 × 2)/(2 × x × y) છે; અંશ અને છેદના x તથા 2 પર રેખા દોરેલી છે. છેલ્લે ‘સામાન્ય અવયવોનો ભાગાકાર કરીને સાદું રૂપ આપો.’ અને જમણી બાજુ 3/y છે.
210	અપૂર્ણાંકના અંશ અને છેદમાંથી સામાન્ય ચલો x અને z દૂર કરીને સાદું રૂપ આપ્યું છે, જેથી 3/y મળે છે.
211	અપૂર્ણાંક રેખાવાળી પદાવલીઓને સાદું રૂપ આપો
212	અપૂર્ણાંકના અંશ અને છેદને જુદી પાડતી રેખાને અપૂર્ણાંક રેખા કહે છે. એક
213	અપૂર્ણાંક રેખા
214	જૂથ દર્શાવતા ચિહ્ન તરીકે કામ કરે છે. તેથી ક્રિયાઓના ક્રમ મુજબ પહેલાં અંશને અને પછી છેદને સાદું રૂપ આપીએ છીએ. ત્યાર બાદ ભાગાકાર કરીએ છીએ.
215	આ પદાવલીને સાદું રૂપ આપવા,
216	પહેલાં અંશ અને છેદને અલગઅલગ સાદું રૂપ આપીએ છીએ. પછી ભાગાકાર કરીએ છીએ.
217	અપૂર્ણાંક રેખાવાળી પદાવલીને સાદું રૂપ આપો.
218	અંશની પદાવલીને સાદું રૂપ આપો. છેદની પદાવલીને સાદું રૂપ આપો.
219	અપૂર્ણાંકને સાદું રૂપ આપો.
220	ક્રિયાઓનો ક્રમ વાપરીને ગાણિતિક પદાવલીને પગલાંવાર સાદું રૂપ આપ્યું છે.
221	ક્રિયાઓનો ક્રમ વાપરીને અંશ અને છેદને સાદું રૂપ આપો.
222	અંશ અને છેદને સાદું રૂપ આપો.
223	સાદું રૂપ આપો. ઋણને ધન વડે ભાગતાં ઋણ મળે છે.
224	અપૂર્ણાંકમાં ઋણ ચિહ્ન ક્યાં મૂકવું? સામાન્ય રીતે તે અપૂર્ણાંકની આગળ હોય છે, પરંતુ ક્યારેક ઋણ અંશવાળો કે ઋણ છેદવાળો અપૂર્ણાંક પણ જોવા મળે છે. યાદ રાખો કે અપૂર્ણાંક ભાગાકાર દર્શાવે છે. અંશ અને છેદનાં ચિહ્નો જુદાં હોય ત્યારે ભાગફળ ઋણ હોય છે.
225	ઋણ
226	ધન
227	અપૂર્ણાંકમાં ઋણ ચિહ્નનું સ્થાન
228	કોઈ પણ ધન સંખ્યાઓ માટે,
229	આ કોષ્ટકમાં પૂર્ણાંકોની ગણતરી ધરાવતી જટિલ સંમેય પદાવલીને પગલાંવાર સાદું રૂપ આપ્યું છે.
230	ભાગાકાર કરો.
231	શબ્દસમૂહોને અપૂર્ણાંકવાળી પદાવલીઓમાં લખો
232	હવે અપૂર્ણાંકો સાથે થોડું કામ કર્યા પછી આપણે એવા શબ્દસમૂહોને પદાવલીમાં લખવા તૈયાર છીએ જેમાં અપૂર્ણાંક આવે.
233	અંગ્રેજી શબ્દો
234	ભાગફળ
235	ગુણોત્તર
236	ઘણી વાર અપૂર્ણાંકનું વર્ણન કરવા વપરાય છે. યાદ રાખો કે ‘ભાગફળ’ શબ્દ આ ક્રિયા સૂચવે છે:
237	. આ બેનું ભાગફળ,
238	એ ભાગાકારનું પરિણામ છે, જ્યારે ભાગીએ
239	ને આના વડે:
240	અથવા
241	આ શબ્દસમૂહને બીજગણિતીય પદાવલીમાં લખો: ભાગફળ—તફાવત
242	m
243	n
